customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST02052,2025-09-30,Tier 3,35-44,Influencer,Silver,Skin Care,Yes,55,2,2935.75,0.0,0.125,3.5,1,0,0.0,0.0,225,2,10,1,0,1,0,0,12,0,train
CUST02053,2025-09-30,Tier 3,45+,Marketplace,,Hair Care,No,61,2,1075.67,0.0,0.375,3.5,2,0,0.0,0.0,103,0,0,0,0,0,0,0,0,0,train
CUST02054,2025-09-30,Tier 3,25-34,Referral,,Makeup,No,29,1,818.75,0.0,0.33,4.0,1,0,0.0,0.0,559,9,23,1,2,0,0,0,5,0,train
CUST02055,2025-09-30,Tier 1,18-24,Organic,,Skin Care,Yes,73,4,2614.46,0.0,0.212,4.0,3,0,0.0,0.0,426,1,6,0,0,0,0,0,13,0,train
CUST02057,2025-09-30,Tier 1,25-34,Marketplace,,Hair Care,Yes,3,1,1572.37,0.0,0.25,5.0,1,0,0.0,0.0,291,10,32,1,3,0,3,0,0,0,train
CUST02058,2025-09-30,Tier 2,45+,Google Search,,Skin Care,Yes,12,1,1013.35,0.0,0.31,5.0,1,0,0.0,0.0,33,0,0,0,0,0,3,1,0,0,train
CUST02061,2025-09-30,Tier 3,25-34,Marketplace,Platinum,Wellness,Yes,102,4,2511.93,0.0,0.168,4.25,3,0,0.0,0.0,325,7,34,2,2,1,2,1,13,0,train
CUST02062,2025-09-30,Tier 3,25-34,Instagram,Silver,Skin Care,No,161,1,1113.22,0.0,0.24,4.0,1,0,0.0,0.0,363,0,0,0,0,0,0,0,22,1,train
CUST02063,2025-09-30,Tier 2,18-24,Referral,,Skin Care,Yes,38,4,1973.49,0.25,0.28,5.0,3,1,1.0,25.2,516,7,34,1,1,1,3,1,19,0,train
CUST02064,2025-09-30,Tier 1,35-44,Google Search,,Wellness,Yes,69,3,2866.45,0.333,0.307,4.67,3,1,1.0,33.1,178,2,6,0,0,0,6,0,0,1,train
CUST02066,2025-09-30,Tier 1,35-44,Instagram,,Hair Care,Yes,48,1,656.93,0.0,0.39,5.0,1,1,1.0,35.3,95,9,38,1,2,0,8,2,5,0,train
CUST02068,2025-09-30,Tier 3,35-44,Organic,Gold,Makeup,Yes,7,2,1629.56,0.0,0.28,3.5,2,0,0.0,0.0,114,11,33,4,2,2,8,4,0,0,train
CUST02070,2025-09-30,Tier 3,25-34,Organic,,Skin Care,Yes,80,1,557.51,0.0,0.32,3.0,1,1,1.0,15.3,91,11,58,4,3,1,10,2,32,1,train
CUST02071,2025-09-30,Tier 2,25-34,Organic,Gold,Baby Care,Yes,17,1,887.16,0.0,0.5,5.0,1,0,0.0,0.0,17,12,37,4,1,1,2,0,0,0,train
CUST02073,2025-09-30,Tier 2,25-34,Influencer,,Hair Care,No,34,1,462.53,0.0,0.24,2.0,1,0,0.0,0.0,135,0,0,0,0,0,0,0,3,1,train
CUST02074,2025-09-30,Tier 2,35-44,Instagram,Silver,Hair Care,Yes,36,1,1003.93,0.0,0.46,4.0,1,0,0.0,0.0,40,7,41,1,1,1,3,1,0,0,train
CUST02076,2025-09-30,Tier 1,35-44,Instagram,,Hair Care,Yes,213,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,443,1,4,0,0,0,2,1,35,1,train
CUST02078,2025-09-30,Tier 1,35-44,Marketplace,Gold,Makeup,Yes,29,4,1815.21,0.0,0.338,4.75,3,0,0.0,0.0,506,3,11,1,1,1,5,2,12,0,train
CUST02080,2025-09-30,Tier 1,45+,Organic,,Makeup,Yes,178,1,498.21,1.0,0.3,2.0,1,0,0.0,0.0,339,1,6,0,0,0,4,2,37,1,train
CUST02081,2025-09-30,Tier 3,25-34,Referral,Gold,Makeup,Yes,166,2,1498.69,0.0,0.375,4.5,2,0,0.0,0.0,550,3,10,1,0,0,4,1,45,1,train
CUST02082,2025-09-30,Tier 2,35-44,Google Search,,Fragrance,No,124,1,701.0,0.0,0.28,3.0,1,0,0.0,0.0,268,1,3,0,0,0,0,0,39,1,train
CUST02083,2025-09-30,Tier 2,18-24,Influencer,,Skin Care,Yes,28,2,1606.4,0.0,0.315,4.0,2,0,0.0,0.0,153,4,23,2,1,1,0,0,19,0,train
CUST02084,2025-09-30,Tier 1,25-34,Organic,,Baby Care,Yes,165,1,481.85,0.0,0.32,4.0,1,0,0.0,0.0,200,2,6,0,0,0,3,1,41,1,train
CUST02085,2025-09-30,Tier 1,25-34,Marketplace,,Hair Care,Yes,3,1,682.7,0.0,0.28,2.0,1,0,0.0,0.0,44,1,4,0,0,0,0,0,0,1,train
CUST02086,2025-09-30,Tier 2,25-34,Organic,Silver,Hair Care,Yes,40,2,1886.35,0.0,0.275,4.5,2,0,0.0,0.0,81,8,38,3,1,1,7,3,1,0,train
CUST02087,2025-09-30,Tier 2,25-34,Marketplace,Silver,Hair Care,No,14,1,479.82,0.0,0.37,3.0,1,0,0.0,0.0,44,3,9,1,0,0,0,0,0,0,train
CUST02089,2025-09-30,Tier 3,18-24,Marketplace,,Fragrance,Yes,20,1,542.75,0.0,0.23,3.0,1,0,0.0,0.0,21,1,4,0,0,0,0,0,8,0,train
CUST02090,2025-09-30,Tier 3,35-44,Instagram,Silver,Fragrance,Yes,80,1,483.82,1.0,0.2,2.0,1,1,1.0,46.5,242,1,3,0,0,0,0,0,6,1,train
CUST02093,2025-09-30,Tier 2,25-34,Marketplace,Gold,Makeup,No,11,2,1202.49,0.0,0.335,4.5,2,0,0.0,0.0,208,8,48,1,1,0,0,0,0,0,train
CUST02094,2025-09-30,Tier 2,25-34,Organic,Gold,Baby Care,Yes,96,2,1171.49,0.0,0.07,3.5,2,0,0.0,0.0,140,1,4,0,0,0,1,0,33,1,train
CUST02095,2025-09-30,Tier 3,25-34,Google Search,Silver,Baby Care,Yes,163,1,812.55,0.0,0.27,5.0,1,0,0.0,0.0,313,0,0,0,0,0,5,1,29,0,train
CUST02097,2025-09-30,Tier 3,35-44,Influencer,Silver,Fragrance,Yes,59,1,286.55,0.0,0.33,2.0,1,0,0.0,0.0,534,5,22,2,1,1,2,0,3,0,train
CUST02099,2025-09-30,Tier 3,25-34,Organic,Silver,Hair Care,Yes,107,1,1106.31,0.0,0.47,5.0,1,0,0.0,0.0,493,2,5,1,1,0,2,1,25,1,train
CUST02100,2025-09-30,Tier 3,45+,Organic,,Fragrance,No,23,1,407.63,0.0,0.23,5.0,1,0,0.0,0.0,613,13,68,5,1,1,0,0,17,0,train
CUST02101,2025-09-30,Tier 2,25-34,Referral,,Skin Care,No,18,5,3983.49,0.0,0.404,4.8,3,1,1.0,13.9,312,6,17,0,1,0,0,0,0,1,train
CUST02102,2025-09-30,Tier 1,35-44,Referral,Platinum,Makeup,Yes,17,2,1151.43,0.0,0.39,4.5,2,0,0.0,0.0,488,19,102,3,1,1,5,1,10,0,train
CUST02104,2025-09-30,Tier 2,25-34,Referral,Silver,Makeup,No,4,1,679.74,0.0,0.49,4.0,1,0,0.0,0.0,75,7,25,0,1,0,0,0,0,0,train
CUST02105,2025-09-30,Tier 1,35-44,Marketplace,,Baby Care,Yes,15,4,2058.2,0.25,0.1,3.0,3,0,0.0,0.0,156,1,5,0,0,0,0,0,0,0,train
CUST02106,2025-09-30,Tier 2,25-34,Google Search,Gold,Fragrance,Yes,46,2,1477.23,0.5,0.275,3.0,2,1,1.0,37.7,521,7,26,3,1,2,2,1,14,0,train
CUST02107,2025-09-30,Tier 1,35-44,Organic,,Skin Care,Yes,90,2,1460.48,0.0,0.25,5.0,1,0,0.0,0.0,345,8,46,1,0,0,7,1,30,1,train
CUST02108,2025-09-30,Tier 2,18-24,Referral,,Wellness,No,9,3,2025.15,0.333,0.243,5.0,2,2,1.0,21.0,63,11,31,3,2,1,0,0,3,0,train
CUST02109,2025-09-30,Tier 2,45+,Instagram,,Wellness,Yes,21,2,2251.49,0.0,0.325,4.0,2,0,0.0,0.0,391,7,25,2,2,1,6,3,7,0,train
CUST02110,2025-09-30,Tier 3,25-34,Instagram,Gold,Hair Care,Yes,26,2,1374.82,0.0,0.205,2.0,2,0,0.0,0.0,39,1,5,0,0,0,1,0,13,0,train
CUST02111,2025-09-30,Tier 1,45+,Influencer,Silver,Wellness,Yes,184,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,193,0,0,0,0,0,1,0,34,1,train
CUST02112,2025-09-30,Tier 2,18-24,Instagram,Silver,Baby Care,No,335,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,507,0,0,0,0,0,0,0,60,1,train
CUST02114,2025-09-30,Tier 1,18-24,Marketplace,,Makeup,Yes,111,1,252.74,0.0,0.25,4.0,1,0,0.0,0.0,225,8,48,2,2,1,0,0,22,1,train
CUST02115,2025-09-30,Tier 3,18-24,Organic,,Hair Care,No,277,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,324,0,0,0,0,0,0,0,50,0,train
CUST02116,2025-09-30,Tier 2,35-44,Organic,Silver,Hair Care,Yes,151,1,656.01,0.0,0.25,1.0,1,0,0.0,0.0,273,1,5,0,0,0,4,0,28,1,train
CUST02118,2025-09-30,Tier 3,35-44,Organic,Silver,Skin Care,No,93,1,1687.7,0.0,0.45,5.0,1,0,0.0,0.0,573,5,23,2,1,1,0,0,19,1,train
CUST02120,2025-09-30,Tier 2,25-34,Marketplace,,Hair Care,Yes,41,4,2688.43,0.0,0.228,4.25,3,0,0.0,0.0,553,1,4,1,0,0,4,0,1,0,train
CUST02121,2025-09-30,Tier 1,35-44,Instagram,Silver,Skin Care,Yes,23,1,467.21,0.0,0.33,4.0,1,0,0.0,0.0,35,6,15,2,1,1,1,0,1,0,train
CUST02122,2025-09-30,Tier 1,25-34,Referral,,Skin Care,No,244,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,541,0,0,0,0,0,0,0,45,0,train
CUST02124,2025-09-30,Tier 2,18-24,Instagram,Silver,Baby Care,Yes,40,2,995.22,0.0,0.435,4.0,2,0,0.0,0.0,77,15,39,2,3,1,10,4,6,0,train
CUST02125,2025-09-30,Tier 2,25-34,Instagram,Gold,Fragrance,Yes,140,1,321.85,0.0,0.47,3.0,1,0,0.0,0.0,222,13,45,1,3,1,10,5,30,1,train
CUST02126,2025-09-30,Tier 2,18-24,Instagram,,Skin Care,Yes,206,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,369,1,4,0,0,0,0,0,44,1,train
CUST02127,2025-09-30,Tier 1,45+,Google Search,Gold,Skin Care,Yes,210,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,295,3,10,0,1,0,2,1,38,1,train
CUST02128,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,Yes,41,1,1406.44,0.0,0.11,5.0,1,0,0.0,0.0,147,11,58,3,1,1,4,0,3,1,train
CUST02129,2025-09-30,Tier 1,18-24,Instagram,,Wellness,No,90,1,787.79,0.0,0.18,4.0,1,0,0.0,0.0,107,2,6,1,0,0,0,0,18,1,train
CUST02130,2025-09-30,Tier 2,25-34,Instagram,Silver,Baby Care,No,84,2,1106.1,0.0,0.335,4.0,2,1,1.0,28.1,257,4,22,1,0,1,0,0,9,1,train
CUST02133,2025-09-30,Tier 1,25-34,Google Search,,Hair Care,Yes,33,4,3704.23,0.0,0.175,4.25,3,0,0.0,0.0,185,11,53,3,3,0,7,1,8,0,train
CUST02134,2025-09-30,Tier 2,25-34,Marketplace,Silver,Fragrance,Yes,192,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,385,1,4,0,0,0,0,0,44,0,train
CUST02136,2025-09-30,Tier 2,25-34,Google Search,,Makeup,Yes,84,1,1483.04,0.0,0.31,4.0,1,0,0.0,0.0,571,4,11,1,1,1,0,0,9,1,train
CUST02137,2025-09-30,Tier 3,25-34,Instagram,,Baby Care,Yes,47,2,1833.41,0.0,0.115,3.0,2,0,0.0,0.0,366,5,13,1,1,0,6,3,7,0,train
CUST02139,2025-09-30,Tier 1,25-34,Google Search,,Fragrance,No,28,1,440.82,0.0,0.45,5.0,1,0,0.0,0.0,48,3,16,1,1,0,0,0,7,0,train
CUST02140,2025-09-30,Tier 1,25-34,Marketplace,Gold,Makeup,No,30,1,624.38,0.0,0.25,5.0,1,0,0.0,0.0,533,15,42,3,0,1,0,0,0,0,train
CUST02141,2025-09-30,Tier 2,18-24,Google Search,,Makeup,Yes,77,2,2337.84,0.0,0.225,3.5,2,0,0.0,0.0,361,16,51,6,4,3,6,2,11,1,train
CUST02142,2025-09-30,Tier 2,18-24,Marketplace,,Baby Care,No,79,1,1330.95,0.0,0.38,5.0,1,0,0.0,0.0,87,1,4,0,0,0,0,0,25,1,train
CUST02143,2025-09-30,Tier 1,18-24,Organic,Silver,Makeup,Yes,61,1,1023.26,0.0,0.2,5.0,1,0,0.0,0.0,126,14,37,1,1,1,7,2,13,0,train
CUST02144,2025-09-30,Tier 2,18-24,Organic,Silver,Wellness,Yes,173,1,1131.2,0.0,0.26,5.0,1,0,0.0,0.0,250,0,0,0,0,0,0,0,40,0,train
CUST02145,2025-09-30,Tier 1,25-34,Marketplace,,Skin Care,No,111,1,1591.08,0.0,0.19,5.0,1,0,0.0,0.0,619,2,9,0,0,0,0,0,23,1,train
CUST02146,2025-09-30,Tier 1,25-34,Google Search,,Baby Care,Yes,118,1,917.63,0.0,0.23,4.0,1,0,0.0,0.0,186,0,0,0,0,0,1,0,27,1,train
CUST02148,2025-09-30,Tier 2,25-34,Influencer,,Baby Care,No,173,1,459.5,0.0,0.33,4.0,1,0,0.0,0.0,370,1,6,1,0,0,0,0,31,0,train
CUST02149,2025-09-30,Tier 2,25-34,Google Search,Gold,Skin Care,Yes,64,2,3065.53,0.0,0.245,2.0,1,0,0.0,0.0,219,8,21,4,0,1,2,1,7,1,train
CUST02152,2025-09-30,Tier 3,25-34,Referral,Silver,Skin Care,No,109,1,243.22,0.0,0.23,3.0,1,0,0.0,0.0,536,4,16,1,0,1,0,0,28,1,train
CUST02154,2025-09-30,Tier 2,35-44,Influencer,Gold,Skin Care,Yes,106,4,3939.57,0.0,0.122,4.0,3,0,0.0,0.0,590,10,32,2,1,1,7,2,24,0,train
CUST02155,2025-09-30,Tier 3,45+,Marketplace,,Baby Care,Yes,197,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,225,10,26,1,2,0,1,0,45,1,train
CUST02156,2025-09-30,Tier 2,25-34,Google Search,,Fragrance,Yes,214,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,374,0,0,0,0,0,4,2,40,1,train
CUST02157,2025-09-30,Tier 1,45+,Organic,Gold,Skin Care,Yes,48,1,736.31,0.0,0.35,5.0,1,0,0.0,0.0,59,8,22,1,2,0,8,1,12,1,train
CUST02162,2025-09-30,Tier 2,18-24,Google Search,,Skin Care,Yes,12,6,3338.24,0.0,0.305,4.33,3,0,0.0,0.0,250,12,57,3,2,1,8,4,0,0,train
CUST02163,2025-09-30,Tier 1,18-24,Marketplace,,Makeup,Yes,123,2,1297.52,0.5,0.355,4.5,2,0,0.0,0.0,295,1,6,0,0,0,0,0,46,1,train
CUST02166,2025-09-30,Tier 1,25-34,Google Search,Silver,Baby Care,Yes,20,1,1010.89,0.0,0.09,4.0,1,1,0.0,12.4,26,1,4,0,0,0,0,0,5,0,train
CUST02167,2025-09-30,Tier 2,25-34,Google Search,,Wellness,Yes,43,2,1243.12,0.0,0.355,3.5,2,0,0.0,0.0,425,6,30,3,1,1,4,0,24,1,train
CUST02169,2025-09-30,Tier 3,18-24,Referral,Gold,Hair Care,Yes,94,4,3065.81,0.0,0.167,3.0,2,0,0.0,0.0,411,9,50,4,1,3,6,1,16,0,train
CUST02170,2025-09-30,Tier 1,35-44,Marketplace,Silver,Hair Care,Yes,138,2,1462.05,0.5,0.31,4.0,1,0,0.0,0.0,533,3,17,1,0,1,2,1,25,1,train
CUST02172,2025-09-30,Tier 1,25-34,Referral,,Baby Care,Yes,17,3,2030.86,0.333,0.257,3.0,2,1,0.0,8.7,492,4,22,2,0,1,6,0,0,0,train
CUST02174,2025-09-30,Tier 3,35-44,Google Search,,Fragrance,Yes,139,2,832.17,0.0,0.41,4.0,1,0,0.0,0.0,534,12,32,3,1,1,6,2,30,0,train
CUST02176,2025-09-30,Tier 1,25-34,Marketplace,,Skin Care,Yes,114,1,971.25,0.0,0.28,5.0,1,0,0.0,0.0,137,8,41,2,1,1,5,2,14,1,train
CUST02178,2025-09-30,Tier 2,25-34,Organic,,Fragrance,Yes,36,2,1144.85,0.5,0.45,4.0,2,1,1.0,29.1,370,9,47,2,2,1,6,1,11,0,train
CUST02180,2025-09-30,Tier 1,35-44,Organic,Silver,Wellness,Yes,122,1,606.51,0.0,0.24,4.0,1,0,0.0,0.0,520,7,31,1,1,0,4,1,20,1,train
CUST02182,2025-09-30,Tier 1,35-44,Organic,,Hair Care,Yes,71,2,1385.99,0.0,0.35,3.5,2,1,1.0,37.4,81,5,24,2,1,0,3,0,7,0,train
CUST02183,2025-09-30,Tier 2,25-34,Instagram,,Skin Care,Yes,51,2,2206.5,0.0,0.36,3.5,2,0,0.0,0.0,106,2,7,1,0,0,2,1,0,1,train
CUST02187,2025-09-30,Tier 1,18-24,Instagram,,Skin Care,Yes,217,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,382,1,3,1,0,0,4,1,40,1,train
CUST02188,2025-09-30,Tier 1,25-34,Google Search,,Fragrance,No,125,1,491.48,0.0,0.44,4.0,1,0,0.0,0.0,231,1,6,0,0,0,0,0,25,1,train
CUST02189,2025-09-30,Tier 1,18-24,Google Search,,Wellness,Yes,87,4,2813.78,0.0,0.263,3.75,3,0,0.0,0.0,251,6,17,0,1,0,5,0,17,0,train
CUST02190,2025-09-30,Tier 3,25-34,Organic,,Baby Care,Yes,101,2,818.83,0.0,0.445,4.0,2,0,0.0,0.0,340,2,7,1,0,0,2,1,17,0,train
CUST02192,2025-09-30,Tier 1,18-24,Referral,Gold,Skin Care,Yes,9,1,911.64,0.0,0.0,4.0,1,0,0.0,0.0,504,10,45,3,1,2,4,2,17,0,train
CUST02194,2025-09-30,Tier 1,25-34,Organic,Gold,Skin Care,Yes,67,2,4687.47,0.0,0.18,5.0,2,0,0.0,0.0,478,11,33,3,2,1,6,0,12,0,train
CUST02195,2025-09-30,Tier 1,25-34,Marketplace,,Hair Care,Yes,119,5,3072.43,0.0,0.296,3.8,2,0,0.0,0.0,393,3,14,1,1,1,4,1,26,1,train
CUST02197,2025-09-30,Tier 2,25-34,Referral,Silver,Fragrance,Yes,21,1,362.15,0.0,0.09,5.0,1,0,0.0,0.0,24,9,33,2,3,1,5,0,10,1,train
CUST02199,2025-09-30,Tier 2,35-44,Organic,,Skin Care,Yes,96,3,2042.03,0.333,0.2,4.33,2,1,1.0,26.0,344,3,13,1,0,0,0,0,16,1,train
CUST02200,2025-09-30,Tier 2,45+,Referral,,Skin Care,Yes,3,3,1089.4,0.0,0.407,4.33,3,0,0.0,0.0,176,5,20,1,0,0,0,0,9,0,train
CUST02201,2025-09-30,Tier 1,35-44,Instagram,Silver,Hair Care,Yes,129,1,533.9,0.0,0.14,5.0,1,0,0.0,0.0,611,2,11,1,0,1,0,0,33,1,train
CUST02205,2025-09-30,Tier 1,25-34,Influencer,,Baby Care,Yes,236,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,388,3,17,1,0,0,3,0,43,0,train
CUST02206,2025-09-30,Tier 2,25-34,Marketplace,Gold,Hair Care,Yes,278,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,373,0,0,0,0,0,0,0,45,1,train
CUST02208,2025-09-30,Tier 2,18-24,Marketplace,,Hair Care,Yes,123,1,1036.04,0.0,0.23,5.0,1,0,0.0,0.0,596,0,0,0,0,0,0,0,35,1,train
CUST02209,2025-09-30,Tier 1,35-44,Organic,,Wellness,No,22,2,890.68,0.0,0.27,4.5,2,0,0.0,0.0,413,11,39,3,3,1,0,0,0,0,train
CUST02211,2025-09-30,Tier 2,35-44,Marketplace,Gold,Skin Care,Yes,5,1,1286.02,0.0,0.44,5.0,1,0,0.0,0.0,353,6,26,1,1,1,7,2,0,0,train
CUST02212,2025-09-30,Tier 1,25-34,Influencer,Gold,Skin Care,Yes,52,1,619.75,0.0,0.32,3.0,1,0,0.0,0.0,57,2,9,1,0,0,1,0,16,1,train
CUST02213,2025-09-30,Tier 1,35-44,Influencer,Silver,Makeup,Yes,43,3,1948.15,0.333,0.267,4.33,3,1,1.0,28.5,211,2,12,1,0,0,5,1,9,1,train
CUST02214,2025-09-30,Tier 2,18-24,Google Search,Gold,Baby Care,Yes,213,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,497,3,14,0,1,0,4,1,22,1,train
CUST02215,2025-09-30,Tier 2,45+,Organic,Silver,Makeup,No,38,1,362.55,0.0,0.2,4.0,1,1,0.0,6.4,75,9,44,3,1,1,0,0,4,0,train
CUST02216,2025-09-30,Tier 3,25-34,Google Search,Silver,Hair Care,Yes,90,1,1336.58,0.0,0.38,4.0,1,1,1.0,52.7,498,4,22,1,1,1,2,1,16,1,train
CUST02217,2025-09-30,Tier 3,35-44,Influencer,,Skin Care,Yes,42,1,586.15,0.0,0.04,5.0,1,0,0.0,0.0,70,12,57,4,2,1,6,2,0,0,train
CUST02218,2025-09-30,Tier 2,25-34,Google Search,,Makeup,Yes,26,3,2812.75,0.333,0.223,2.67,2,0,0.0,0.0,362,2,8,1,0,0,4,2,0,0,train
CUST02219,2025-09-30,Tier 1,25-34,Instagram,,Makeup,Yes,39,1,484.4,0.0,0.11,3.0,1,0,0.0,0.0,106,4,18,2,1,1,3,1,2,1,train
CUST02220,2025-09-30,Tier 3,25-34,Instagram,Silver,Makeup,Yes,70,1,366.62,0.0,0.23,5.0,1,0,0.0,0.0,108,7,28,1,2,1,7,0,7,0,train
CUST02221,2025-09-30,Tier 3,25-34,Referral,Gold,Makeup,Yes,34,1,682.97,0.0,0.33,5.0,1,0,0.0,0.0,48,1,5,1,0,0,3,1,19,1,train
CUST02223,2025-09-30,Tier 2,25-34,Instagram,Gold,Skin Care,Yes,10,1,764.96,0.0,0.02,4.0,1,0,0.0,0.0,209,19,89,5,2,3,6,1,0,0,train
CUST02225,2025-09-30,Tier 1,25-34,Influencer,Silver,Baby Care,No,251,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,577,3,15,0,0,0,0,0,45,0,train
CUST02227,2025-09-30,Tier 1,25-34,Google Search,,Hair Care,Yes,28,1,778.26,0.0,0.31,5.0,1,1,1.0,16.4,357,4,19,1,1,0,1,0,14,1,train
CUST02228,2025-09-30,Tier 2,25-34,Referral,Silver,Baby Care,Yes,87,2,1733.9,0.5,0.325,4.5,2,1,0.0,18.9,313,4,15,1,1,1,1,0,3,1,train
CUST02230,2025-09-30,Tier 2,45+,Referral,,Baby Care,Yes,24,1,388.37,0.0,0.14,2.0,1,0,0.0,0.0,204,1,3,0,0,0,0,0,4,1,train
CUST02231,2025-09-30,Tier 1,18-24,Organic,Silver,Fragrance,No,68,1,611.42,0.0,0.35,2.0,1,0,0.0,0.0,435,10,31,2,0,1,0,0,14,0,train
CUST02232,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,Yes,0,1,327.98,0.0,0.22,1.0,1,0,0.0,0.0,86,5,21,3,0,1,1,0,2,0,train
CUST02233,2025-09-30,Tier 1,18-24,Google Search,,Hair Care,Yes,94,1,515.82,0.0,0.3,5.0,1,0,0.0,0.0,117,4,17,2,1,1,3,0,29,0,train
CUST02236,2025-09-30,Tier 3,25-34,Google Search,,Skin Care,Yes,145,1,734.52,0.0,0.2,5.0,1,0,0.0,0.0,470,1,5,0,0,0,0,0,27,1,train
CUST02237,2025-09-30,Tier 2,25-34,Referral,Gold,Fragrance,Yes,38,2,841.55,0.0,0.27,3.5,2,0,0.0,0.0,631,10,38,2,1,1,7,2,0,0,train
CUST02238,2025-09-30,Tier 3,45+,Referral,Gold,Wellness,Yes,57,6,3352.75,0.167,0.33,4.67,3,1,1.0,35.1,468,2,6,0,1,0,4,0,4,1,train
CUST02239,2025-09-30,Tier 3,25-34,Instagram,Silver,Skin Care,No,45,1,576.85,0.0,0.27,4.0,1,0,0.0,0.0,146,5,13,1,1,0,0,0,19,1,train
CUST02240,2025-09-30,Tier 1,18-24,Google Search,,Makeup,Yes,19,1,2577.76,0.0,0.09,3.0,1,0,0.0,0.0,353,6,29,1,0,0,0,0,4,0,train
CUST02241,2025-09-30,Tier 1,45+,Marketplace,Gold,Makeup,No,114,4,3532.06,0.0,0.147,4.0,3,0,0.0,0.0,181,0,0,0,0,0,0,0,31,1,train
CUST02243,2025-09-30,Tier 2,18-24,Instagram,Silver,Hair Care,No,133,2,1888.92,0.0,0.135,4.5,2,0,0.0,0.0,398,7,33,3,1,1,0,0,31,1,train
CUST02244,2025-09-30,Tier 1,35-44,Organic,Silver,Wellness,Yes,5,3,1772.31,0.0,0.247,4.33,3,0,0.0,0.0,250,5,22,1,1,0,3,1,0,0,train
CUST02245,2025-09-30,Tier 1,25-34,Google Search,Silver,Hair Care,Yes,83,2,2156.53,0.0,0.35,4.5,1,0,0.0,0.0,625,7,19,4,1,1,4,1,29,1,train
CUST02246,2025-09-30,Tier 2,18-24,Instagram,,Fragrance,Yes,153,3,2005.87,0.0,0.307,4.0,3,0,0.0,0.0,302,6,19,3,2,2,2,1,30,1,train
CUST02247,2025-09-30,Tier 1,25-34,Google Search,,Hair Care,No,55,1,533.22,0.0,0.3,4.0,1,0,0.0,0.0,65,0,0,0,0,0,0,0,4,0,train
CUST02249,2025-09-30,Tier 2,45+,Influencer,Platinum,Hair Care,Yes,75,1,502.63,0.0,0.32,3.0,1,1,1.0,50.3,390,10,56,2,2,1,8,0,28,1,train
CUST02252,2025-09-30,Tier 1,18-24,Instagram,,Makeup,Yes,62,1,748.51,0.0,0.3,5.0,1,0,0.0,0.0,494,1,4,0,0,0,0,0,16,1,train
CUST02253,2025-09-30,Tier 2,35-44,Instagram,Gold,Skin Care,No,67,6,4749.22,0.0,0.245,3.67,3,0,0.0,0.0,425,9,43,2,2,1,0,0,15,0,train
CUST02254,2025-09-30,Tier 3,35-44,Google Search,Silver,Fragrance,No,91,1,321.87,0.0,0.35,5.0,1,1,1.0,24.4,208,4,17,2,0,1,0,0,9,1,train
CUST02255,2025-09-30,Tier 3,18-24,Marketplace,,Hair Care,No,15,1,485.28,0.0,0.35,5.0,1,0,0.0,0.0,35,11,32,6,3,3,0,0,0,0,train
CUST02256,2025-09-30,Tier 2,18-24,Influencer,,Wellness,Yes,42,1,554.27,0.0,0.27,2.0,1,0,0.0,0.0,593,12,52,7,2,3,10,1,10,0,train
CUST02257,2025-09-30,Tier 1,25-34,Influencer,Silver,Baby Care,Yes,60,1,791.33,0.0,0.38,4.0,1,1,1.0,25.5,587,3,10,1,1,1,1,0,2,1,train
CUST02258,2025-09-30,Tier 3,25-34,Instagram,,Baby Care,Yes,198,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,613,8,32,4,2,2,5,1,39,1,train
CUST02259,2025-09-30,Tier 3,35-44,Organic,Gold,Fragrance,Yes,42,2,917.25,0.0,0.3,4.0,2,0,0.0,0.0,169,17,79,8,4,4,6,1,8,0,train
CUST02260,2025-09-30,Tier 3,35-44,Marketplace,Silver,Skin Care,Yes,69,1,494.75,0.0,0.25,3.0,1,0,0.0,0.0,281,7,21,1,0,0,5,1,15,1,train
